TIMESTAMP,ShareX
1620190010,81.72640887
1620195010,90.3623768
1620200010,81.46299939
1620205010,34.3121476
1620210010,6.314321874
1620215010,77.42331026
1620220010,65.31896913
1620225010,38.05174785
1620230010,77.16930183
1620235010,70.56914463
1620240010,59.50396758
1620245010,17.26059126
1620250010,35.09784284
1620255010,93.73021658
1620260010,13.27317435
1620265010,91.48542116
1620270010,10.33630376
1620275010,19.05257291
1620280010,80.6718936
1620285010,26.69603946
1620290010,29.40228474
1620295010,15.95183686
1620300010,40.85544269
1620305010,4.365159026
1620310010,52.81642302
1620315010,45.86005696
1620320010,88.10006843
1620325010,48.92295982
1620330010,73.1412403
1620335010,12.00414593
1620340010,41.71040263
1620345010,71.62549971
1620350010,75.2811421
1620355010,36.46564725
1620360010,91.1138541
1620365010,6.791066109
1620370010,54.26957979
1620375010,38.09824766
1620380010,8.022059871
1620385010,1.874504162
1620390010,72.80525591
1620395010,99.2375088
1620400010,28.0630526
1620405010,42.48240512
1620410010,51.23171263
1620415010,71.33973423
1620420010,40.24237048
1620425010,50.0502366
1620430010,18.17960071
1620435010,67.39530537
1620440010,5.842674682
1620445010,60.69554978
1620450010,73.72871674
1620455010,49.47663924
1620460010,40.57203981
1620465010,8.609800238
1620470010,88.9843805
1620475010,35.91468701
1620480010,21.8567564
1620485010,98.45154957
1620490010,39.01548508
1620495010,66.46243536
1620500010,60.24442105
1620505010,48.28663871
1620510010,3.186892681
1620515010,84.12132079
1620520010,47.64784027
1620525010,52.57175745
1620530010,88.897228
1620535010,76.65805449
1620540010,19.60276671
1620545010,49.09446965
1620550010,79.46966168
1620555010,84.89182638
1620560010,93.33827406
1620565010,88.77441265
1620570010,65.13454756
1620575010,71.42483854
1620580010,33.1486652
1620585010,98.49728181
1620590010,29.15050973
1620595010,5.731593817
1620600010,77.38596885
1620605010,17.16302987
1620610010,6.298321861
1620615010,48.36135225
1620620010,33.99908563
1620625010,3.265132813
1620630010,4.051879953
1620635010,13.73202875
1620640010,12.32468307
1620645010,66.36364647
1620650010,4.370145082
1620655010,46.94508459
1620660010,82.17433142
1620665010,89.00457448
1620670010,54.82854137
1620675010,5.577677032
1620680010,32.87270281
1620685010,73.85351853
1620690010,54.67731814
1620695010,2.648192857
1620700010,88.88814263
1620705010,36.5813965
1620710010,58.07465038
1620715010,61.16112008
1620720010,74.85439767
1620725010,31.17851566
1620730010,91.42085397
1620735010,42.5147854
1620740010,46.03689526
1620745010,2.9672852
1620750010,14.28757232
1620755010,12.38349183
1620760010,31.36247104
1620765010,24.87639932
1620770010,72.69074051
1620775010,75.76317658
1620780010,3.7586185
1620785010,12.90852202
1620790010,92.30349074
1620795010,10.75660572
1620800010,56.93898898
1620805010,6.734045334
1620810010,21.9761248
1620815010,1.562617397
1620820010,35.75265917
1620825010,14.25279413
1620830010,15.63083494
1620835010,20.55658321
1620840010,40.43207139
1620845010,30.50945193
1620850010,94.82317367
1620855010,60.16113122
1620860010,29.55615528
1620865010,57.05558908
1620870010,69.47201398
1620875010,53.33166742
1620880010,38.10145733
1620885010,38.36445841
1620890010,56.11898735
1620895010,68.13006701
1620900010,21.78026372
1620905010,70.24021293
1620910010,49.29367195
1620915010,17.73852798
1620920010,50.80892849
1620925010,71.92025614
1620930010,72.0066574
1620935010,91.24366011
1620940010,2.476248308
1620945010,34.63111872
1620950010,84.4568805
1620955010,3.382465882
1620960010,60.76584495
1620965010,67.72646961
1620970010,28.34004975
1620975010,47.23630514
1620980010,15.80382442
1620985010,87.81173951
1620990010,15.65452712
1620995010,65.88773899
1621000010,9.710917404
1621005010,33.44362938
1621010010,64.0367635
1621015010,95.83751877
1621020010,91.84497521
1621025010,16.39613845
1621030010,81.7974177
1621035010,28.47889395
1621040010,35.004352
1621045010,35.66530218
1621050010,44.61785483
1621055010,60.57332043
1621060010,99.20621239
1621065010,54.58164845
1621070010,11.52438449
1621075010,63.57514129
1621080010,63.93127272
1621085010,97.96675905
1621090010,21.98582741
1621095010,56.72665251
1621100010,1.074073204
1621105010,11.26622133
1621110010,45.8086796
1621115010,87.93502695
1621120010,75.16232287
1621125010,86.95210351
1621130010,87.12153461
1621135010,63.82093867
1621140010,73.51181768
1621145010,44.95737808
1621150010,16.52230406
1621155010,59.06633821
1621160010,56.68593665
1621165010,24.72991024
1621170010,6.302635731
1621175010,83.42613982
1621180010,46.68624195
1621185010,52.38127254
1621190010,25.63593571
1621195010,39.6936379
1621200010,83.43223485
1621205010,5.207306759
1621210010,60.8159498
1621215010,34.84372505
1621220010,80.66697126
1621225010,10.94532744
1621230010,83.38914211
1621235010,79.55357756
1621240010,74.74112631
1621245010,6.56908171
1621250010,55.49828842
1621255010,93.03984697
1621260010,42.85525791
1621265010,86.49937293
1621270010,46.91629657
1621275010,39.29934347
1621280010,98.07069877
1621285010,89.44002564
1621290010,78.62180417
1621295010,62.61577397
1621300010,59.21043127
1621305010,97.15244097
1621310010,53.96838929
1621315010,71.77714644
1621320010,9.21269516
1621325010,97.14297706
1621330010,86.08632659
1621335010,99.42512552
1621340010,62.92254834
1621345010,51.55206719
1621350010,73.3589117
1621355010,86.27239763
1621360010,55.13284985
1621365010,53.12366
1621370010,23.53352445
1621375010,67.48351942
1621380010,96.14375853
1621385010,70.12823998
1621390010,81.07013576
1621395010,72.2639412
1621400010,3.135989734
1621405010,23.02424034
1621410010,99.6014968
1621415010,62.15278678
1621420010,55.90887346
1621425010,47.07307162
1621430010,92.8764815
1621435010,51.56501074
1621440010,37.59035188
1621445010,62.39763619
1621450010,32.47083057
1621455010,24.26666299
1621460010,83.18486447
1621465010,30.82130213
1621470010,59.10086527
1621475010,16.13182765
1621480010,75.70949682
1621485010,6.676240035
1621490010,88.36887856
1621495010,84.79738775
1621500010,35.96037928
1621505010,4.472898196
1621510010,34.02991026
1621515010,21.2126047
1621520010,63.27455164
1621525010,77.19582371
1621530010,78.19483755
1621535010,39.25680018
1621540010,2.992032014
1621545010,39.88048693
1621550010,61.40632866
1621555010,67.16244072
1621560010,9.659802226
1621565010,94.40492765
1621570010,64.87100697
1621575010,52.77563787
1621580010,33.27103994
1621585010,90.53725463
1621590010,94.69215597
1621595010,30.52587168
1621600010,76.71859868
1621605010,48.28811872
1621610010,1.004023554
1621615010,56.45820424
1621620010,50.3096147
1621625010,35.96563143
1621630010,8.516883112
1621635010,94.41278345
1621640010,72.67283968
1621645010,29.74465037
1621650010,78.85449077
1621655010,9.971208638
1621660010,56.29413959
1621665010,75.59925523
1621670010,19.9292507
1621675010,38.81954646
1621680010,31.38052947
1621685010,30.88581437
1621690010,19.61477628
1621695010,25.98057034
1621700010,52.63207607
1621705010,95.87146287
1621710010,80.69101578
1621715010,72.86436418
1621720010,34.43822446
1621725010,60.67552602
1621730010,10.15499738
1621735010,87.6190559
1621740010,100.5149772
1621745010,47.91177415
1621750010,96.15783715
1621755010,65.67941073
1621760010,46.54716177
1621765010,10.15833181
1621770010,25.2383449
1621775010,70.55251228
1621780010,59.58099143
1621785010,45.31815623
1621790010,42.68640957
1621795010,19.38635985
1621800010,94.50115946
1621805010,68.54615414
1621810010,82.62829909
1621815010,47.47726423
1621820010,78.20122722
1621825010,4.890042764
1621830010,40.03924411
1621835010,56.28870272
1621840010,62.15981877
1621845010,56.223524
1621850010,64.54747543
1621855010,34.10500046
1621860010,92.67521304
1621865010,91.35222001
1621870010,65.64266255
1621875010,74.51547944
1621880010,96.43412243
1621885010,17.37029935
1621890010,22.84664697
1621895010,54.52788369
1621900010,71.33331959
1621905010,30.3458821
1621910010,14.3086419
1621915010,63.4629636
1621920010,57.34282584
1621925010,42.70956971
1621930010,29.20087329
1621935010,75.69349877
1621940010,72.15353425
1621945010,66.03792965
1621950010,76.68399966
1621955010,89.96252908
1621960010,18.52463376
1621965010,14.8103316
1621970010,76.7554718
1621975010,70.7774551
1621980010,81.77691964
1621985010,67.84622729
1621990010,50.43800012
1621995010,37.38846464
1622000010,6.759714801
1622005010,28.07401053
1622010010,45.78896268
1622015010,41.83513245
1622020010,99.46411701
1622025010,56.59750567
1622030010,81.96320405
1622035010,46.18165204
1622040010,92.79848628
1622045010,86.84562565
1622050010,35.51796438
1622055010,6.495426512
1622060010,92.32301692
1622065010,87.25067011
1622070010,33.90446929
1622075010,77.59160843
1622080010,95.84002991
1622085010,23.20669837
1622090010,92.45311594
1622095010,43.49480968
1622100010,11.37044041
1622105010,79.05123392
1622110010,87.23602713
1622115010,16.38846659
1622120010,60.81364817
1622125010,83.76445522
1622130010,54.26215121
1622135010,13.84161977
1622140010,77.75515337
1622145010,89.31697309
1622150010,100.836537
1622155010,93.73298629
1622160010,53.99340395
1622165010,100.481527
1622170010,52.5485327
1622175010,87.57970699
1622180010,41.44912288
1622185010,88.3939772
1622190010,59.34639952
1622195010,7.254151227
1622200010,62.25616496
1622205010,45.93983555
1622210010,73.47166141
1622215010,62.52438138
1622220010,1.864347644
1622225010,43.32708843
1622230010,76.56383239
1622235010,46.44878367
1622240010,25.9448141
1622245010,57.65759239
1622250010,10.59947852
1622255010,49.57557008
1622260010,61.15336697
1622265010,73.801343
1622270010,97.43943363
1622275010,61.11823397
1622280010,20.81456902
1622285010,47.01526783
1622290010,34.53517834
1622295010,45.29414903
1622300010,66.95360933
1622305010,92.90007257
1622310010,14.79141145
1622315010,18.1276409
1622320010,8.605161919
1622325010,25.95401265
1622330010,27.64327538
1622335010,12.90123247
1622340010,49.81269966
1622345010,65.77522731
1622350010,71.35424422
1622355010,62.05920299
1622360010,93.12982122
1622365010,95.3810901
1622370010,77.927932
1622375010,75.83159338
1622380010,67.66201792
1622385010,60.76716273
1622390010,68.12079829
1622395010,87.35209669
1622400010,91.16021325
1622405010,40.74908251
1622410010,4.373076715
1622415010,98.33554081
1622420010,66.01812224
1622425010,74.95930399
1622430010,93.0487597
1622435010,36.23880968
1622440010,69.75214449
1622445010,38.09427889
1622450010,83.91372406
1622455010,33.63104578
1622460010,47.59233213
1622465010,13.84059584
1622470010,20.70178932
1622475010,57.32657332
1622480010,86.52484671
1622485010,44.2358886
1622490010,30.6400279
1622495010,51.80817153
1622500010,84.18715835
1622505010,65.63219369
1622510010,89.71513037
1622515010,94.7247103
1622520010,83.67880878
1622525010,97.77559426
1622530010,41.90377914
1622535010,61.85202398
1622540010,18.11650664
1622545010,43.23360373
1622550010,35.9992425
1622555010,35.15917388
1622560010,45.79071862
1622565010,24.77097873
1622570010,77.58293954
1622575010,61.45376394
1622580010,2.692015806
1622585010,88.39478159
1622590010,100.5874822
1622595010,32.69241868
1622600010,65.08728979
1622605010,76.69579209
1622610010,58.92083338
1622615010,10.83271736
1622620010,13.24391267
1622625010,29.28302399
1622630010,79.82166479
1622635010,1.874857612
1622640010,81.8289344
1622645010,20.3086782
1622650010,43.93292097
1622655010,45.68652768
1622660010,35.67455791
1622665010,82.50831654
1622670010,90.64645769
1622675010,4.755960348
1622680010,6.069838115
1622685010,66.57178033
1622690010,16.52655598
1622695010,3.70519049
1622700010,45.06098127
1622705010,41.11815986
1622710010,43.14898363
1622715010,76.27838391
1622720010,22.35189496
1622725010,21.98461404
1622730010,85.92289015
1622735010,75.19711496
1622740010,69.95652113
1622745010,22.96802107
1622750010,13.27241966
1622755010,57.45374932
1622760010,2.595301548
1622765010,41.24448178
1622770010,98.24106866
1622775010,43.66171729
1622780010,89.75667278
1622785010,18.84395876
1622790010,26.17040569
1622795010,59.05551712
1622800010,99.69428719
1622805010,76.60319611
1622810010,32.51273926
1622815010,93.3857166
1622820010,16.61759736
1622825010,11.67970769
1622830010,85.9628658
1622835010,75.25542696
1622840010,83.89399835
1622845010,41.49757511
1622850010,3.174249178
1622855010,49.22723806
1622860010,2.48536012
1622865010,36.89410132
1622870010,60.55565292
1622875010,39.45949917
1622880010,99.71163382
1622885010,95.01219784
1622890010,8.566372801
1622895010,8.338759761
1622900010,30.37916507
1622905010,60.02073223
1622910010,28.37670672
1622915010,5.822360278
1622920010,93.09928186
1622925010,1.70157928
1622930010,67.99863938
1622935010,97.88158229
1622940010,52.15592157
1622945010,74.42239245
1622950010,62.28845034
1622955010,22.96155735
1622960010,21.81212641
1622965010,90.44487245
1622970010,20.68439334
1622975010,100.4933014
1622980010,4.522111292
1622985010,87.03203879
1622990010,26.0415687
1622995010,72.26028706
1623000010,46.11080112
1623005010,56.56884336
1623010010,56.40183232
1623015010,48.23371154
1623020010,67.70779296
1623025010,90.40519208
1623030010,88.75268162
1623035010,42.96634098
1623040010,64.91386156
1623045010,7.99828339
1623050010,43.40755516
1623055010,95.9232728
1623060010,79.88777257
1623065010,93.48559035
1623070010,13.96677256
1623075010,13.23334704
1623080010,22.33820484
1623085010,49.26796611
1623090010,45.47302457
1623095010,99.02251516
1623100010,85.31626591
1623105010,23.90251909
1623110010,26.23744067
1623115010,96.52508347
1623120010,11.63851125
1623125010,33.64634891
1623130010,12.62562523
1623135010,65.06128417
1623140010,38.00758227
1623145010,92.26511553
1623150010,30.30494498
1623155010,11.73796339
1623160010,7.114858653
1623165010,98.13283991
1623170010,82.68723121
1623175010,44.934093
1623180010,81.42225035
1623185010,69.34247009
1623190010,37.6907476
1623195010,13.91959922
1623200010,85.27161149
1623205010,3.45071226
1623210010,5.046324316
1623215010,37.82366592
1623220010,66.75997229
1623225010,87.53421414
1623230010,5.692458673
1623235010,36.6764753
1623240010,56.11343913
1623245010,35.05760302
1623250010,1.262755987
1623255010,82.75182674
1623260010,23.89075826
1623265010,7.492562134
1623270010,26.90990422
1623275010,33.0679496
1623280010,73.16868415
1623285010,32.12025167
1623290010,35.6458312
1623295010,89.46490622
1623300010,88.4075585
1623305010,9.25181503
1623310010,52.44458966
1623315010,19.63116964
1623320010,17.24806824
1623325010,79.42120356
1623330010,77.29119394
1623335010,84.03551429
1623340010,16.63957168
1623345010,83.13141128
1623350010,83.57265324
1623355010,67.71885407
1623360010,74.83086201
1623365010,56.74729385
1623370010,99.42940647
1623375010,65.13684095
1623380010,71.03746561
1623385010,81.40626886
1623390010,79.03171994
1623395010,80.89546933
1623400010,41.24421425
1623405010,100.4251106
1623410010,54.32072562
1623415010,38.53229685
1623420010,69.31763633
1623425010,69.5093253
1623430010,74.04624598
1623435010,74.01365715
1623440010,59.43346364
1623445010,37.03831253
1623450010,37.2795472
1623455010,35.26241645
1623460010,44.12256845
1623465010,30.58480981
1623470010,52.69816771
1623475010,9.024331868
1623480010,46.23458692
1623485010,67.2594269
1623490010,22.38949796
1623495010,45.68249879
1623500010,36.66158143
1623505010,79.39470275
1623510010,4.686565874
1623515010,65.81921667
1623520010,87.01494544
1623525010,31.06281727
1623530010,16.97207007
1623535010,43.71869831
1623540010,40.18424407
1623545010,87.43093803
1623550010,44.88511089
1623555010,97.89712012
1623560010,63.51272535
1623565010,77.70930761
1623570010,80.62826548
1623575010,62.39469233
1623580010,16.83369747
1623585010,28.83833057
1623590010,55.30439772
1623595010,71.60034465
1623600010,96.85236951
1623605010,91.18746294
1623610010,50.73687887
1623615010,36.80761773
1623620010,99.52294369
1623625010,91.97766019
1623630010,90.07074584
1623635010,76.11718888
1623640010,68.21125875
1623645010,26.07698846
1623650010,84.36392412
1623655010,3.613801007
1623660010,32.65788574
1623665010,13.43379622
1623670010,86.79883849
1623675010,51.98216354
1623680010,91.7445121
1623685010,78.53487601
1623690010,28.16083023
1623695010,73.37789383
1623700010,76.95711064
1623705010,93.52471156
1623710010,78.8164204
1623715010,56.0886699
1623720010,91.77479299
1623725010,52.77682599
1623730010,4.747699213
1623735010,79.62930376
1623740010,56.70716046
1623745010,10.57809167
1623750010,16.28130555
1623755010,59.70574933
1623760010,61.98583599
1623765010,58.15439766
1623770010,27.22567459
1623775010,56.63038377
1623780010,37.78250364
1623785010,96.9302255
1623790010,99.59452132
1623795010,29.83313053
1623800010,76.33987338
1623805010,36.59105959
1623810010,47.19568222
1623815010,1.349132072
1623820010,94.43015968
1623825010,48.43748489
1623830010,80.66462133
1623835010,52.27158106
1623840010,35.98910353
1623845010,11.20500979
1623850010,35.97711517
1623855010,45.43201309
1623860010,42.5381823
1623865010,91.8018066
1623870010,36.219617
1623875010,41.58580004
1623880010,1.701066929
1623885010,39.1289448
1623890010,9.214974423
1623895010,48.00675256
1623900010,41.4178119
1623905010,14.32651868
1623910010,81.78129773
1623915010,55.76749526
1623920010,71.81238719
1623925010,30.70244168
1623930010,75.51403756
1623935010,54.29287967
1623940010,70.0240287
1623945010,61.06524576
1623950010,46.97477498
1623955010,95.89900263
1623960010,33.6442782
1623965010,41.08205861
1623970010,56.11817139
1623975010,79.83660033
1623980010,68.51712649
1623985010,22.24030772
1623990010,11.61009738
1623995010,8.795472754
1624000010,7.314056661
1624005010,64.75604211
1624010010,86.83254158
1624015010,91.02130602
1624020010,67.18635832
1624025010,86.08123465
1624030010,31.62651257
1624035010,87.17948709
1624040010,16.41105026
1624045010,76.33285444
1624050010,59.55008394
1624055010,94.61769205
1624060010,14.63685284
1624065010,84.90297059
1624070010,7.439779878
1624075010,26.98100915
1624080010,87.39116314
1624085010,52.69868505
1624090010,19.84605481
1624095010,27.47435879
1624100010,73.75582954
1624105010,75.66482465
1624110010,36.44873849
1624115010,47.48224756
1624120010,89.75653484
1624125010,73.80028886
1624130010,34.61834001
1624135010,10.98165453
1624140010,67.78662482
1624145010,46.80131186
1624150010,38.9545718
1624155010,12.99659638
1624160010,79.30374784
1624165010,95.53953528
1624170010,16.99705702
1624175010,4.045929437
1624180010,39.59949589
1624185010,16.41041402
1624190010,89.06634244
1624195010,75.21337741
1624200010,6.45386936
1624205010,89.93819973
1624210010,75.89018004
1624215010,4.100874516
1624220010,21.57810765
1624225010,64.18737793
1624230010,21.73100643
1624235010,21.83518158
1624240010,56.18831374
1624245010,62.31738747
1624250010,37.17524474
1624255010,2.843174746
1624260010,16.68670002
1624265010,32.22677509
1624270010,76.52572
1624275010,9.422219857
1624280010,30.13694615
1624285010,20.11444557
1624290010,29.35453909
1624295010,70.79102281
1624300010,63.77378828
1624305010,4.013699857
1624310010,21.22047266
1624315010,36.02160032
1624320010,62.03003432
1624325010,23.72354519
1624330010,13.77876631
1624335010,44.99430851
1624340010,74.36313661
1624345010,66.77200272
1624350010,69.23522505
1624355010,36.77320196
1624360010,49.55549374
1624365010,97.56816077
1624370010,96.03720387
1624375010,35.42694052
1624380010,60.88711486
1624385010,46.12693653
1624390010,87.97942955
1624395010,3.950408238
1624400010,93.91096904
1624405010,21.28010908
1624410010,63.49808927
1624415010,36.20471798
1624420010,61.29929721
1624425010,37.71143076
1624430010,10.57809733
1624435010,88.24051237
1624440010,62.80903223
1624445010,62.87888289
1624450010,74.22519078
1624455010,58.86678712
1624460010,19.52345995
1624465010,56.38103751
1624470010,60.15880129
1624475010,3.663443206
1624480010,50.95065229
1624485010,84.62429944
1624490010,86.48901991
1624495010,2.112128798
1624500010,83.75127719
1624505010,24.68910629
1624510010,99.66965487
1624515010,51.26131226
1624520010,2.729833851
1624525010,8.521164937
1624530010,50.63198951
1624535010,6.402830798
1624540010,32.3512201
1624545010,58.72383169
1624550010,74.12800461
1624555010,22.50725949
1624560010,97.72137243
1624565010,49.59590872
1624570010,49.08873129
1624575010,88.71372069
1624580010,33.16025986
1624585010,99.14791633
1624590010,50.7502267
1624595010,37.42388033
1624600010,95.35567569
1624605010,72.50010689
1624610010,88.74047912
1624615010,83.59976202
1624620010,1.080778227
1624625010,3.614095666
1624630010,92.60036317
1624635010,18.59039763
1624640010,45.63106155
1624645010,78.85859981
1624650010,98.56248997
1624655010,34.7105882
1624660010,72.32145506
1624665010,91.79925985
1624670010,11.71633797
1624675010,15.67649028
1624680010,69.96989486
1624685010,54.81072043
1624690010,14.36110688
1624695010,6.688511248
1624700010,93.88776448
1624705010,36.30161814
1624710010,17.94228921
1624715010,35.16569711
1624720010,77.02255283
1624725010,87.86521065
1624730010,97.01609764
1624735010,15.2827705
1624740010,19.56777323
1624745010,36.12759091
1624750010,17.19142126
1624755010,27.2218293
1624760010,53.51627116
1624765010,8.472659316
1624770010,75.50750197
1624775010,44.03739282
1624780010,95.93703097
1624785010,15.37840851
1624790010,20.39666433
1624795010,100.0572847
1624800010,64.30653947
1624805010,92.16577913
1624810010,29.34626762
1624815010,2.599834632
1624820010,75.91459193
1624825010,69.52259533
1624830010,74.57497578
1624835010,9.937942162
1624840010,94.01904709
1624845010,59.83111467
1624850010,55.71731986
1624855010,51.68491846
1624860010,98.58906644
1624865010,93.69263194
1624870010,56.44017479
1624875010,92.77554193
1624880010,89.49900938
1624885010,37.13849411
1624890010,1.381042893
1624895010,73.95225907
1624900010,69.76954334
1624905010,6.710772799
1624910010,26.40241448
1624915010,10.8550436
1624920010,42.52582842
1624925010,92.61761108
1624930010,64.74733718
1624935010,10.75000738
1624940010,54.09838166
1624945010,41.45246517
1624950010,20.95097164
1624955010,18.65869849
1624960010,99.98350083
1624965010,72.3212444
1624970010,16.77257113
1624975010,55.71661866
1624980010,21.16437651
1624985010,4.266569573
1624990010,28.47913166
1624995010,57.83512268
1625000010,5.338672316
1625005010,3.796357856
1625010010,25.58869382
1625015010,28.34444768
1625020010,29.56923409
1625025010,43.21531865
1625030010,68.26364714
1625035010,17.92571217
1625040010,29.31285936
1625045010,21.20238841
1625050010,5.602219499
1625055010,85.68051305
1625060010,57.41693175
1625065010,7.784703961
1625070010,37.53189546
1625075010,24.15508225
1625080010,40.08064024
1625085010,62.36475537
1625090010,98.50945987
1625095010,49.76261702
1625100010,90.41580543
1625105010,38.37656545
1625110010,69.34516449
1625115010,92.68955099
1625120010,21.01585519
1625125010,54.6300445
1625130010,78.967145
1625135010,84.45880827
1625140010,34.40152803
1625145010,47.24833742
1625150010,43.11845875
1625155010,70.32940879
1625160010,37.25299367
1625165010,90.84747925
1625170010,28.97996289
1625175010,18.82134874
1625180010,28.51328553
1625185010,47.36122779
1625190010,32.63693503
1625195010,53.26805775
1625200010,76.28399996
1625205010,21.73391594
1625210010,7.543733226
1625215010,35.76298131
1625220010,57.10276158
1625225010,13.95035754
1625230010,75.71177666
1625235010,83.46147604
1625240010,41.61096872
1625245010,88.13351201
1625250010,41.37677039
1625255010,60.56929572
1625260010,11.02908068
1625265010,64.16345487
1625270010,50.94046826
1625275010,53.49137476
1625280010,12.31401726
1625285010,64.65184531
1625290010,55.60461078
1625295010,43.24837462
1625300010,65.97713175
1625305010,25.47280326
1625310010,33.19999678
1625315010,73.20706304
1625320010,71.27120286
1625325010,16.13593051
1625330010,57.69807511
1625335010,4.815805952
1625340010,68.40274064
1625345010,38.88114169
1625350010,32.51757748
1625355010,25.85587504
1625360010,84.17246474
1625365010,43.17316553
1625370010,57.38198216
1625375010,45.96359179
1625380010,31.10486473
1625385010,71.19513396
1625390010,3.362463014
1625395010,19.5230969
1625400010,47.75291113
1625405010,92.75156197
1625410010,81.35052154
1625415010,7.479174951
1625420010,84.87256178
1625425010,92.89040159
1625430010,79.86224965
1625435010,85.89426538
1625440010,34.13961716
1625445010,19.5733337
1625450010,44.04659377
1625455010,48.50012382
1625460010,96.24373999
1625465010,40.16013407
1625470010,45.99329516
